Date,Open,High,Low,Close,Adj Close,Volume
2008-12-30,129.0500030517578,133.6999969482422,129.0500030517578,132.25,119.4606704711914,12126
2008-12-31,130.0,137.0,130.0,135.6999969482422,122.57699584960938,6477
2009-01-02,145.8000030517578,149.85000610351562,139.0,144.89999389648438,130.88731384277344,32916
2009-01-05,148.8000030517578,148.8000030517578,139.0,139.89999389648438,126.37085723876953,15532
2009-01-06,140.0,144.8000030517578,135.25,138.14999389648438,124.79008483886719,13082
2009-01-07,143.75,143.75,128.0,131.60000610351562,118.87352752685547,8370
2009-01-09,124.5,132.0,113.5999984741211,128.0,115.62165832519531,24885
2009-01-12,123.0,133.0,122.0,124.3499984741211,112.32463073730469,20077
2009-01-13,119.30000305175781,128.0,118.0,120.0,108.39531707763672,47414
2009-01-14,128.3000030517578,128.3000030517578,120.0,121.0999984741211,109.38893127441406,10052
2009-01-15,109.25,122.44999694824219,104.19999694824219,120.0999984741211,108.48563385009766,46184
2009-01-16,116.19999694824219,122.94999694824219,115.0,119.9000015258789,108.30496978759766,128673
2009-01-19,122.0,122.0,119.0,120.5,108.84695434570312,2817
2009-01-20,119.0,133.39999389648438,119.0,129.64999389648438,117.11210632324219,41533
2009-01-21,125.0999984741211,126.9000015258789,115.05000305175781,118.3499984741211,106.90486907958984,30107
2009-01-22,120.5999984741211,123.94999694824219,112.0,114.9000015258789,103.78849792480469,19090
2009-01-23,114.9000015258789,117.0,109.5999984741211,115.0,103.87882232666016,9802
2009-01-27,116.5,119.6500015258789,108.5,109.94999694824219,99.31719207763672,52810
2009-01-28,112.0,114.4000015258789,106.19999694824219,107.5999984741211,97.19445037841797,11075
2009-01-29,108.4000015258789,115.0,107.3499984741211,111.25,100.49147033691406,15262
2009-01-30,109.0,118.0,109.0,114.69999694824219,103.60783386230469,12017
2009-02-02,114.0999984741211,115.0,112.0,114.0999984741211,103.06586456298828,5811
2009-02-03,114.05000305175781,117.25,114.0,116.0,104.7821273803711,9485
2009-02-04,117.9000015258789,117.9000015258789,113.05000305175781,113.4000015258789,102.43355560302734,64015
2009-02-05,113.0,115.0,109.0,110.0999984741211,99.45269775390625,341028
2009-02-06,113.75,115.0,111.0,112.19999694824219,101.34959411621094,2357
2009-02-09,111.19999694824219,116.0,101.44999694824219,114.5,103.42719268798828,3497
2009-02-10,113.0,122.4000015258789,113.0,117.9000015258789,106.49839782714844,5495
2009-02-11,113.0999984741211,121.9000015258789,113.0,119.44999694824219,107.89849853515625,4739
2009-02-12,120.0,122.0,116.1500015258789,121.55000305175781,109.79540252685547,5309
2009-02-13,120.30000305175781,124.0,118.5,120.69999694824219,109.02760314941406,4203
2009-02-16,120.0,121.69999694824219,118.0,118.19999694824219,106.76937103271484,5491
2009-02-17,119.0,119.5999984741211,115.0,119.25,107.71784210205078,6853
2009-02-18,108.0,122.9000015258789,108.0,118.30000305175781,106.85969543457031,5596
2009-02-19,121.0,121.0,118.0,118.0,106.58872985839844,36314
2009-02-20,118.0,118.0,115.0,115.3499984741211,104.19498443603516,2489
2009-02-24,115.3499984741211,118.6500015258789,111.0,115.1500015258789,104.01433563232422,12907
2009-02-25,116.0,117.94999694824219,114.0,116.05000305175781,104.8272933959961,8374
2009-02-26,116.0,125.0,115.05000305175781,116.5,105.2337875366211,13630
2009-02-27,119.94999694824219,119.94999694824219,116.0,117.5999984741211,106.22738647460938,6407
2009-03-02,119.0,119.9000015258789,116.0,116.1500015258789,104.91763305664062,2062
2009-03-03,114.0,120.75,114.0,115.4000015258789,104.24015808105469,12850
2009-03-04,117.5,117.8499984741211,106.55000305175781,111.9000015258789,101.07862854003906,18781
2009-03-05,117.4000015258789,117.4000015258789,101.5,108.9000015258789,98.36873626708984,48810
2009-03-06,113.94999694824219,113.94999694824219,105.0,109.19999694824219,98.63973236083984,2872
2009-03-09,110.0,111.0,106.0,109.5999984741211,99.00104522705078,14548
2009-03-12,110.0,111.0,108.4000015258789,110.05000305175781,99.40753173828125,6373
2009-03-13,112.0,114.0,110.8499984741211,112.6500015258789,101.756103515625,2249
2009-03-16,117.9000015258789,117.9000015258789,111.25,112.69999694824219,101.80125427246094,37547
2009-03-17,113.0,115.9000015258789,109.19999694824219,110.4000015258789,99.72367858886719,12462
2009-03-18,112.5,114.0,110.0,113.19999694824219,102.25291442871094,24094
2009-03-19,114.80000305175781,117.80000305175781,112.25,113.55000305175781,102.56906127929688,8889
2009-03-20,113.5,136.3000030517578,113.5,123.8499984741211,111.87299346923828,517191
2009-03-23,125.0,128.39999389648438,117.3499984741211,120.9000015258789,109.20825958251953,156941
2009-03-24,123.0,126.4000015258789,112.05000305175781,113.94999694824219,102.93037414550781,82497
2009-03-25,115.0,126.4000015258789,114.4000015258789,124.80000305175781,112.73111724853516,130238
2009-03-26,127.0,128.4499969482422,119.25,121.4000015258789,109.65992736816406,36998
2009-03-27,125.0,129.39999389648438,117.9000015258789,125.69999694824219,113.54407501220703,50862
2009-03-30,127.0,127.0,118.0,119.9000015258789,108.30496978759766,21546
2009-03-31,122.9000015258789,127.5,119.75,124.94999694824219,112.86660766601562,30203
2009-04-01,126.94999694824219,129.85000610351562,122.0,125.5999984741211,113.45375061035156,15690
2009-04-02,129.0,142.89999389648438,129.0,138.0500030517578,124.69976806640625,147677
2009-04-06,143.35000610351562,145.89999389648438,140.0,142.0500030517578,128.31292724609375,35776
2009-04-08,139.89999389648438,149.0,131.0,147.1999969482422,132.9649200439453,37086
2009-04-09,145.89999389648438,176.0,144.0,163.8000030517578,147.95957946777344,95434
2009-04-13,164.5,172.39999389648438,164.0,168.1999969482422,151.93409729003906,58143
2009-04-15,168.8000030517578,185.9499969482422,162.1999969482422,174.75,157.85061645507812,101709
2009-04-16,185.0,208.0,160.35000610351562,166.0,149.9468536376953,469716
2009-04-17,169.0,181.5,168.0,172.0,155.3666229248047,108692
2009-04-20,173.0,177.5,168.25,170.5,154.0116729736328,66633
2009-04-21,165.0,178.85000610351562,161.25,176.5500030517578,159.47659301757812,73936
2009-04-22,176.5,180.10000610351562,167.39999389648438,170.3000030517578,153.8310089111328,24536
2009-04-23,173.0,173.4499969482422,165.0,169.5500030517578,153.1535186767578,16720
2009-04-24,170.4499969482422,174.89999389648438,166.5500030517578,168.9499969482422,152.61155700683594,25371
2009-04-27,170.4499969482422,173.0,167.0,171.25,154.6891326904297,41346
2009-04-28,170.0,172.5,161.8000030517578,163.4499969482422,147.64341735839844,20687
2009-04-29,163.0,175.6999969482422,161.0500030517578,169.60000610351562,153.19869995117188,54003
2009-04-30,169.14999389648438,169.14999389648438,169.14999389648438,169.14999389648438,152.7921905517578,0
2009-05-04,181.0,189.0,173.0,174.3000030517578,157.44418334960938,81352
2009-05-05,175.5,178.6999969482422,170.35000610351562,174.5500030517578,157.6699981689453,69362
2009-05-06,175.89999389648438,178.89999389648438,172.60000610351562,174.0,157.17320251464844,37020
2009-05-07,175.89999389648438,177.0,171.75,172.3000030517578,155.63758850097656,23660
2009-05-08,174.0,174.0,166.0,169.9499969482422,153.51483154296875,160190
2009-05-11,169.1999969482422,189.8000030517578,161.0,171.8000030517578,155.18594360351562,240248
2009-05-12,172.10000610351562,174.9499969482422,170.0,170.1999969482422,153.74066162109375,66815
2009-05-13,175.0,177.8000030517578,171.0,172.1999969482422,155.5472412109375,45521
2009-05-14,168.0,175.0,168.0,173.1999969482422,156.45054626464844,129656
2009-05-15,175.0,182.35000610351562,173.1999969482422,174.4499969482422,157.57969665527344,83279
2009-05-18,194.8000030517578,195.25,190.0,193.39999389648438,174.69711303710938,605
2009-05-19,196.0,216.0,160.0,197.60000610351562,178.490966796875,357288
2009-05-20,202.8000030517578,218.5,194.0500030517578,207.85000610351562,187.74972534179688,156340
2009-05-21,210.0,224.0,203.0,205.85000610351562,185.94313049316406,84022
2009-05-22,203.0,220.0,203.0,217.64999389648438,196.60195922851562,91140
2009-05-25,222.3000030517578,237.9499969482422,216.0,233.25,210.693359375,272696
2009-05-26,232.0,243.0,211.25,214.64999389648438,193.8921356201172,206390
2009-05-27,222.0,228.0,215.25,219.75,198.4989013671875,98131
2009-05-28,217.0,230.0,214.0,222.85000610351562,201.2991180419922,164109
2009-05-29,225.0,266.8999938964844,225.0,241.5,218.14553833007812,1134681
2009-06-01,245.0,247.6999969482422,238.0500030517578,239.10000610351562,215.97767639160156,225420
2009-06-02,242.0,252.3000030517578,235.0,243.10000610351562,219.59080505371094,213022
2009-06-03,245.0,250.85000610351562,241.0,247.6999969482422,223.74598693847656,370945
2009-06-04,245.0,255.0,243.0,249.0,224.92022705078125,159772
2009-06-05,253.39999389648438,258.0,238.0,241.5,218.14553833007812,129753
2009-06-08,245.0,245.0,224.0,230.6999969482422,208.3899688720703,131136
2009-06-09,226.0,256.95001220703125,221.5,248.39999389648438,224.37826538085938,206757
2009-06-10,261.1000061035156,264.70001220703125,244.0,245.8000030517578,222.02969360351562,382855
2009-06-11,245.0,254.0,237.25,251.35000610351562,227.0430145263672,178388
2009-06-12,252.0500030517578,254.0,238.0,242.6999969482422,219.22950744628906,168750
2009-06-15,242.6999969482422,242.6999969482422,228.5,230.3000030517578,208.02867126464844,40486
2009-06-16,225.0,238.89999389648438,221.39999389648438,233.8000030517578,211.19017028808594,136132
2009-06-17,225.0500030517578,245.5,222.0,226.0,204.1444854736328,553337
2009-06-18,228.25,232.8000030517578,213.0,220.0500030517578,198.7698974609375,67281
2009-06-19,225.5,228.5,213.10000610351562,221.25,199.85385131835938,372283
2009-06-22,225.0,228.89999389648438,219.0,222.60000610351562,201.07327270507812,383739
2009-06-23,215.89999389648438,226.5,215.0,221.0,199.6280059814453,490375
2009-06-24,224.89999389648438,228.0,223.0,226.14999389648438,204.27999877929688,65636
2009-06-25,230.0,238.39999389648438,225.0500030517578,230.4499969482422,208.16416931152344,383450
2009-06-26,235.0,237.8000030517578,228.25,232.25,209.7900848388672,119643
2009-06-29,235.0,239.6999969482422,230.0,236.4499969482422,213.58389282226562,62896
2009-06-30,241.0,242.8000030517578,221.60000610351562,228.0500030517578,205.99623107910156,103339
2009-07-01,232.9499969482422,232.9499969482422,220.25,224.60000610351562,202.8798828125,38744
2009-07-02,229.8000030517578,232.0,222.5,226.35000610351562,204.4606475830078,36044
2009-07-03,226.35000610351562,228.8000030517578,217.0,222.60000610351562,201.07327270507812,35357
2009-07-06,224.0,232.0,211.10000610351562,214.35000610351562,193.62112426757812,87168
2009-07-07,215.0,217.39999389648438,205.5500030517578,209.4499969482422,189.19497680664062,28663
2009-07-08,205.0,208.8000030517578,197.0,201.89999389648438,182.37510681152344,333683
2009-07-09,200.0,219.8000030517578,195.0,203.64999389648438,183.9558563232422,317479
