Date,Open,High,Low,Close,Adj Close,Volume
2008-12-30,22.5,23.399999618530273,21.25,22.825000762939453,20.02101707458496,164216
2008-12-31,23.475000381469727,24.0,23.25,23.674999237060547,20.766590118408203,88026
2009-01-02,24.549999237060547,25.75,24.200000762939453,24.5,21.49024772644043,74150
2009-01-05,25.024999618530273,25.725000381469727,24.375,24.625,21.599889755249023,43102
2009-01-06,24.75,25.75,24.25,24.75,21.709537506103516,90744
2009-01-07,24.75,25.475000381469727,23.049999237060547,23.299999237060547,20.437660217285156,61256
2009-01-09,20.799999237060547,23.950000762939453,20.799999237060547,22.350000381469727,19.6043701171875,38870
2009-01-12,22.100000381469727,22.649999618530273,21.799999237060547,22.075000762939453,19.363147735595703,85792
2009-01-13,21.899999618530273,22.725000381469727,21.799999237060547,22.450000762939453,19.692081451416016,100876
2009-01-14,23.0,23.25,22.100000381469727,22.5,19.735942840576172,70692
2009-01-15,21.75,22.450000762939453,19.5,22.149999618530273,19.42893409729004,36426
2009-01-16,19.524999618530273,22.350000381469727,19.524999618530273,21.274999618530273,18.66142463684082,66536
2009-01-19,21.299999237060547,22.174999237060547,21.25,21.575000762939453,18.92457389831543,53800
2009-01-20,21.5,21.725000381469727,21.049999237060547,21.375,18.7491455078125,15542
2009-01-21,21.0,21.5,20.25,21.200000762939453,18.59564208984375,16930
2009-01-22,21.5,21.5,19.5,20.274999618530273,17.78427505493164,65312
2009-01-23,20.25,21.0,19.825000762939453,20.649999618530273,18.113208770751953,19382
2009-01-27,20.75,21.0,19.100000381469727,19.950000762939453,17.499202728271484,33294
2009-01-28,20.0,20.725000381469727,19.75,20.450000762939453,17.937776565551758,23260
2009-01-29,20.5,21.75,20.024999618530273,21.174999237060547,18.573707580566406,88144
2009-01-30,20.5,21.375,20.5,20.774999618530273,18.222850799560547,19508
2009-02-02,20.5,21.375,20.0,20.0,17.54305648803711,1024914
2009-02-03,20.950000762939453,20.950000762939453,19.75,20.024999618530273,17.56498908996582,20638
2009-02-04,20.0,20.075000762939453,19.325000762939453,19.600000381469727,17.19219398498535,39790
2009-02-05,19.924999237060547,19.924999237060547,19.25,19.5,17.104482650756836,20024
2009-02-06,20.0,20.0,19.049999237060547,19.325000762939453,16.950979232788086,24466
2009-02-09,19.25,20.149999618530273,19.25,19.924999237060547,17.477266311645508,97760
2009-02-10,19.975000381469727,20.0,19.524999618530273,19.649999618530273,17.23605728149414,51994
2009-02-11,19.024999618530273,21.700000762939453,19.024999618530273,20.075000762939453,17.60884666442871,415962
2009-02-12,20.5,20.975000381469727,19.799999237060547,19.950000762939453,17.499202728271484,183272
